Date,Year,Month,Day,Daily Rainfall Total (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2004-10-26,2004,10,26,5.1,26.5,27.6,25.5,4.2,21.6
2004-10-25,2004,10,25,25.0,27.3,31.6,23.2,5.3,45.0
2004-10-24,2004,10,24,3.1,26.5,29.9,24.2,2.7,32.4
2004-10-23,2004,10,23,6.4,26.0,30.8,23.7,3.4,28.8
2004-10-22,2004,10,22,25.3,26.7,30.7,24.0,3.0,32.4
2004-10-21,2004,10,21,19.6,26.7,29.9,24.0,3.5,46.8
2004-10-20,2004,10,20,0.0,28.2,32.8,24.9,4.6,30.6
2004-10-19,2004,10,19,0.4,26.4,29.5,24.0,3.6,28.4
2004-10-18,2004,10,18,7.9,27.5,30.5,25.6,2.2,18.7
2004-10-17,2004,10,17,0.0,28.4,32.9,25.3,5.0,34.9
2004-10-16,2004,10,16,0.0,28.8,32.5,25.7,4.0,20.5
2004-10-15,2004,10,15,0.0,29.4,34.2,26.1,6.7,25.6
2004-10-14,2004,10,14,0.0,28.6,33.3,24.8,4.5,20.2
2004-10-13,2004,10,13,0.0,28.1,33.0,25.6,3.4,28.8
2004-10-12,2004,10,12,0.0,29.1,33.4,25.8,7.7,41.8
2004-10-11,2004,10,11,0.0,28.5,32.9,25.0,7.1,32.4
2004-10-10,2004,10,10,0.0,28.9,33.3,25.4,7.4,30.6
2004-10-09,2004,10,9,0.0,27.6,30.1,25.8,6.6,31.7
2004-10-08,2004,10,8,0.0,29.1,32.0,26.7,11.6,43.2
2004-10-07,2004,10,7,0.0,29.2,32.1,27.0,12.9,32.0
2004-10-06,2004,10,6,0.0,29.1,32.5,26.3,12.4,43.2
2004-10-05,2004,10,5,0.0,29.3,32.2,26.7,8.0,28.1
2004-10-04,2004,10,4,0.1,28.4,32.4,24.4,6.9,29.2
2004-10-03,2004,10,3,9.6,27.2,31.6,24.4,3.5,25.9
2004-10-02,2004,10,2,0.0,28.2,32.5,24.2,4.2,21.6
2004-10-01,2004,10,1,0.0,27.5,30.1,24.7,3.7,20.2
2004-09-30,2004,9,30,1.0,26.1,27.7,24.9,4.9,27.4
2004-09-29,2004,9,29,6.4,26.4,28.3,25.3,3.5,25.9
2004-09-28,2004,9,28,0.2,28.0,32.7,25.7,4.7,38.5
2004-09-27,2004,9,27,0.0,28.0,31.4,24.9,4.8,25.2
2004-09-26,2004,9,26,0.9,27.4,32.0,24.9,4.8,30.6
2004-09-25,2004,9,25,1.1,27.7,32.3,25.3,3.7,29.5
2004-09-24,2004,9,24,15.7,27.9,32.1,25.2,3.4,27.0
2004-09-23,2004,9,23,0.0,28.5,32.5,25.0,5.5,25.6
2004-09-22,2004,9,22,0.0,27.6,32.0,24.0,7.4,31.0
2004-09-21,2004,9,21,29.1,26.7,32.0,24.0,4.4,27.4
2004-09-20,2004,9,20,0.0,27.7,31.5,24.4,7.6,23.4
2004-09-19,2004,9,19,24.7,27.6,32.5,23.9,8.8,54.0
2004-09-18,2004,9,18,0.0,28.3,32.3,25.2,8.1,31.7
2004-09-17,2004,9,17,0.0,27.5,31.5,24.6,4.9,38.2
2004-09-16,2004,9,16,4.5,25.7,29.0,24.4,2.8,36.0
2004-09-15,2004,9,15,0.0,26.9,31.7,25.4,4.1,36.7
2004-09-14,2004,9,14,25.9,27.2,31.0,24.4,5.8,36.4
2004-09-13,2004,9,13,0.0,28.5,31.8,25.5,12.5,37.8
2004-09-12,2004,9,12,0.0,28.2,32.3,25.7,9.2,50.4
2004-09-11,2004,9,11,0.0,28.6,32.2,26.4,10.6,36.7
2004-09-10,2004,9,10,1.8,28.8,33.1,26.3,12.9,43.9
2004-09-09,2004,9,9,0.0,28.6,31.7,26.0,13.3,34.2
2004-09-08,2004,9,8,0.0,28.6,32.6,24.8,10.7,36.0
2004-09-07,2004,9,7,0.0,27.5,32.3,23.5,8.2,28.8
2004-09-06,2004,9,6,0.8,27.0,31.6,24.2,8.9,31.3
2004-09-05,2004,9,5,6.1,27.4,31.4,24.7,8.1,43.2
2004-09-04,2004,9,4,0.0,29.0,32.3,26.0,8.0,28.8
2004-09-03,2004,9,3,0.0,29.2,32.0,26.8,10.1,28.8
2004-09-02,2004,9,2,0.0,28.8,32.3,26.6,15.3,43.2
2004-09-01,2004,9,1,10.7,28.5,32.1,23.4,14.7,46.8
2004-08-31,2004,8,31,3.8,28.7,32.3,25.4,15.6,32.8
2004-08-30,2004,8,30,0.0,28.9,32.3,26.5,14.2,31.0
2004-08-29,2004,8,29,0.0,28.9,32.1,26.8,12.5,34.2
2004-08-28,2004,8,28,0.0,29.3,32.4,27.1,12.1,28.4
2004-08-27,2004,8,27,3.3,28.7,31.6,26.2,13.9,41.4
2004-08-26,2004,8,26,0.0,28.2,32.2,24.2,6.7,27.7
2004-08-25,2004,8,25,111.5,26.4,30.0,23.9,6.8,38.5
2004-08-24,2004,8,24,0.0,29.0,31.9,27.1,10.8,28.8
2004-08-23,2004,8,23,0.0,28.8,32.4,26.4,10.6,31.7
2004-08-22,2004,8,22,0.0,29.1,33.5,26.5,7.3,30.6
2004-08-21,2004,8,21,0.0,28.0,32.1,23.7,9.5,28.4
2004-08-20,2004,8,20,24.2,26.8,31.8,23.3,11.1,36.0
2004-08-19,2004,8,19,0.0,28.0,31.8,24.4,9.3,29.5
2004-08-18,2004,8,18,6.8,28.5,31.3,25.0,11.6,26.3
2004-08-17,2004,8,17,0.0,28.5,32.1,25.3,10.8,28.1
2004-08-16,2004,8,16,0.0,27.4,31.6,24.5,6.7,27.4
2004-08-15,2004,8,15,5.5,27.3,31.9,23.2,7.5,25.6
2004-08-14,2004,8,14,0.0,28.6,31.6,26.2,11.5,31.3
2004-08-13,2004,8,13,0.0,28.4,31.4,25.8,10.1,28.4
2004-08-12,2004,8,12,0.0,28.7,31.7,26.2,12.6,32.4
2004-08-11,2004,8,11,0.0,28.4,31.5,25.4,12.4,33.5
2004-08-10,2004,8,10,0.0,28.7,31.5,26.5,10.6,28.1
2004-08-09,2004,8,9,0.0,28.6,31.6,26.4,13.6,31.3
2004-08-08,2004,8,8,0.0,28.4,31.5,25.6,13.0,28.1
2004-08-07,2004,8,7,0.0,28.5,31.6,26.5,13.1,29.9
2004-08-06,2004,8,6,0.0,28.7,32.1,26.0,13.8,31.0
2004-08-05,2004,8,5,0.0,28.5,31.9,25.9,12.3,27.4
2004-08-04,2004,8,4,0.0,28.5,31.6,25.8,13.6,31.0
2004-08-03,2004,8,3,0.0,28.4,31.8,25.5,12.9,27.7
2004-08-02,2004,8,2,1.7,25.6,28.0,22.1,10.5,40.7
2004-08-01,2004,8,1,28.4,27.0,31.6,25.0,7.0,35.6
2004-07-31,2004,7,31,0.9,25.8,27.6,24.5,5.3,27.0
2004-07-30,2004,7,30,0.1,27.2,31.0,24.3,6.5,27.0
2004-07-29,2004,7,29,17.9,27.3,31.2,24.1,4.6,28.8
2004-07-28,2004,7,28,0.6,27.2,31.2,25.2,4.6,27.7
2004-07-27,2004,7,27,3.5,26.5,30.6,24.5,3.9,29.2
2004-07-26,2004,7,26,2.7,27.5,30.6,25.0,8.6,33.1
2004-07-25,2004,7,25,0.1,28.1,31.8,25.7,8.3,33.1
2004-07-24,2004,7,24,3.6,26.3,28.0,23.0,8.5,38.9
2004-07-23,2004,7,23,4.6,28.4,31.6,25.2,10.5,43.9
2004-07-22,2004,7,22,0.0,28.9,32.9,26.5,12.1,32.4
2004-07-21,2004,7,21,0.6,27.0,30.5,22.5,9.2,43.2
2004-07-20,2004,7,20,18.4,28.9,32.5,25.2,11.6,39.6
2004-07-19,2004,7,19,0.0,29.0,32.1,26.3,12.5,29.9
2004-07-18,2004,7,18,0.0,28.1,31.4,25.2,7.6,25.9
2004-07-17,2004,7,17,0.0,26.5,29.4,21.1,4.9,55.8
2004-07-16,2004,7,16,33.6,27.2,29.9,24.7,3.5,28.1
2004-07-15,2004,7,15,13.5,26.4,29.7,22.9,1.7,25.6
2004-07-14,2004,7,14,7.8,26.7,30.5,24.3,4.6,27.0
2004-07-13,2004,7,13,7.3,27.1,32.0,24.2,4.7,34.6
2004-07-12,2004,7,12,0.9,26.8,30.7,24.7,1.6,18.0
2004-07-11,2004,7,11,0.0,27.6,31.3,24.7,2.0,18.4
2004-07-10,2004,7,10,0.7,27.0,29.5,24.5,5.1,27.0
2004-07-09,2004,7,9,0.0,27.1,31.7,24.5,6.9,45.4
2004-07-08,2004,7,8,13.7,25.5,26.8,23.6,3.8,23.4
2004-07-07,2004,7,7,1.2,27.6,31.6,24.6,5.1,27.7
2004-07-06,2004,7,6,0.3,26.4,31.2,24.7,4.2,36.0
2004-07-05,2004,7,5,0.0,27.3,31.5,25.0,7.2,32.0
2004-07-04,2004,7,4,0.0,28.1,32.2,25.9,3.4,41.8
2004-07-03,2004,7,3,0.3,28.5,32.7,25.6,2.9,21.6
2004-07-02,2004,7,2,0.0,28.2,31.2,22.5,7.1,47.2
2004-07-01,2004,7,1,34.3,28.0,31.1,23.7,7.4,27.0
2004-06-30,2004,6,30,1.8,28.0,32.4,25.2,7.1,36.0
2004-06-29,2004,6,29,2.3,29.0,32.4,26.6,8.2,30.6
2004-06-28,2004,6,28,0.0,29.8,33.4,27.0,10.1,28.8
2004-06-27,2004,6,27,0.0,28.6,32.4,25.1,8.6,28.8
2004-06-26,2004,6,26,2.0,28.2,30.9,25.9,7.1,27.7
2004-06-25,2004,6,25,0.0,29.7,32.6,27.3,11.5,28.1
2004-06-24,2004,6,24,0.0,29.5,31.5,27.3,12.2,28.4
2004-06-23,2004,6,23,0.0,28.8,31.5,27.2,9.7,26.3
2004-06-22,2004,6,22,0.0,29.3,32.5,27.2,6.6,24.8
2004-06-21,2004,6,21,0.0,30.0,33.2,27.1,12.2,27.4
2004-06-20,2004,6,20,0.0,30.0,33.6,27.6,12.1,27.7
2004-06-19,2004,6,19,0.0,29.5,33.0,26.2,11.2,28.8
2004-06-18,2004,6,18,0.0,29.0,33.4,24.7,8.2,23.8
2004-06-17,2004,6,17,0.0,30.0,33.5,27.0,12.0,32.8
2004-06-16,2004,6,16,0.0,30.1,33.2,27.6,14.3,33.1
2004-06-15,2004,6,15,0.0,29.9,33.0,27.7,14.8,27.7
2004-06-14,2004,6,14,0.0,30.2,33.1,28.0,13.4,31.7
2004-06-13,2004,6,13,0.0,30.3,33.4,28.0,12.9,25.6
2004-06-12,2004,6,12,0.0,30.0,33.2,27.6,11.3,23.8
2004-06-11,2004,6,11,0.0,29.6,33.5,26.5,7.5,23.4
2004-06-10,2004,6,10,0.0,28.3,32.1,25.0,3.6,16.9
2004-06-09,2004,6,9,68.1,26.3,29.0,22.5,3.1,42.5
2004-06-08,2004,6,8,0.0,29.4,32.4,26.3,6.2,25.2
2004-06-07,2004,6,7,0.1,28.5,32.0,24.4,5.8,28.8
2004-06-06,2004,6,6,13.1,29.0,32.3,26.2,7.5,34.2
2004-06-05,2004,6,5,0.0,27.5,30.2,23.5,2.9,39.6
2004-06-04,2004,6,4,21.8,28.2,31.4,26.7,4.7,29.5
2004-06-03,2004,6,3,1.0,28.2,31.4,25.4,3.4,24.1
2004-06-02,2004,6,2,0.0,27.6,32.3,24.4,3.4,21.6
2004-06-01,2004,6,1,17.0,27.5,33.7,23.6,5.4,46.8
2004-05-31,2004,5,31,0.0,28.4,32.9,24.6,6.5,35.3
2004-05-30,2004,5,30,2.2,27.6,33.3,24.8,3.9,41.4
2004-05-29,2004,5,29,0.4,27.8,31.8,25.9,2.0,24.1
2004-05-28,2004,5,28,0.0,28.5,33.7,25.3,3.0,19.4
2004-05-27,2004,5,27,0.5,26.7,28.8,25.1,1.7,19.4
2004-05-26,2004,5,26,15.6,26.9,32.3,23.6,1.7,34.6
2004-05-25,2004,5,25,0.0,28.1,33.4,25.9,3.9,31.3
2004-05-24,2004,5,24,0.2,27.9,29.9,25.1,3.3,30.6
2004-05-23,2004,5,23,0.2,29.7,33.4,27.0,4.5,23.0
2004-05-22,2004,5,22,2.1,29.5,32.0,27.3,4.7,22.7
2004-05-21,2004,5,21,0.0,30.1,33.0,27.8,6.6,36.0
2004-05-20,2004,5,20,0.0,30.2,34.2,27.4,9.3,35.6
2004-05-19,2004,5,19,1.7,29.2,32.6,27.6,4.6,32.0
2004-05-18,2004,5,18,0.3,29.6,34.1,27.0,2.6,22.7
2004-05-17,2004,5,17,0.0,30.6,33.9,27.7,4.0,23.0
2004-05-16,2004,5,16,0.0,30.3,33.9,27.0,5.0,19.8
2004-05-15,2004,5,15,0.0,29.7,34.3,26.9,4.0,27.7
2004-05-14,2004,5,14,0.0,30.0,33.4,27.4,4.3,21.2
2004-05-13,2004,5,13,0.0,30.0,33.4,27.0,5.1,24.5
2004-05-12,2004,5,12,2.3,28.8,32.5,26.6,3.2,20.2
2004-05-11,2004,5,11,0.0,29.7,34.2,27.4,5.1,28.1
2004-05-10,2004,5,10,0.0,30.4,34.2,28.3,12.2,29.9
2004-05-09,2004,5,9,0.0,30.0,33.8,26.7,8.6,25.6
2004-05-08,2004,5,8,0.0,28.7,32.5,25.9,1.5,32.8
2004-05-07,2004,5,7,5.7,28.0,31.6,26.2,1.2,29.5
2004-05-06,2004,5,6,33.0,27.1,29.5,25.2,1.7,23.8
2004-05-05,2004,5,5,73.4,26.9,31.6,24.5,1.8,32.8
2004-05-04,2004,5,4,0.0,29.1,33.4,26.6,2.9,29.2
2004-05-03,2004,5,3,0.0,29.3,33.2,26.6,2.2,25.2
2004-05-02,2004,5,2,0.0,29.0,32.1,27.1,3.3,28.4
2004-05-01,2004,5,1,0.0,29.3,33.0,25.7,4.8,29.5
2004-04-30,2004,4,30,0.0,28.0,33.0,24.4,4.1,23.4
2004-04-29,2004,4,29,16.0,27.4,32.8,24.5,6.2,23.8
2004-04-28,2004,4,28,4.5,29.1,34.5,25.9,6.2,26.6
2004-04-27,2004,4,27,0.0,29.2,33.7,25.9,5.9,31.3
2004-04-26,2004,4,26,2.1,28.7,33.6,26.1,3.5,30.6
2004-04-25,2004,4,25,0.0,29.3,34.2,25.6,5.8,32.4
2004-04-24,2004,4,24,0.0,27.1,29.0,25.5,4.0,27.0
2004-04-23,2004,4,23,0.3,28.4,34.5,26.3,3.0,36.0
2004-04-22,2004,4,22,18.1,28.7,34.4,26.1,3.8,46.8
2004-04-21,2004,4,21,0.0,29.7,35.1,26.1,6.9,27.4
2004-04-20,2004,4,20,0.0,30.1,35.0,27.0,8.5,24.1
2004-04-19,2004,4,19,0.0,29.6,33.8,26.1,7.2,31.3
2004-04-18,2004,4,18,0.0,30.1,34.2,27.6,11.1,32.8
2004-04-17,2004,4,17,0.0,29.9,34.4,26.5,10.5,31.3
2004-04-16,2004,4,16,0.0,30.0,33.9,28.1,11.4,27.4
2004-04-15,2004,4,15,0.0,30.0,34.4,27.4,8.2,45.0
2004-04-14,2004,4,14,0.0,30.3,34.4,27.5,9.7,30.6
2004-04-13,2004,4,13,0.0,29.8,33.9,26.7,7.4,25.9
2004-04-12,2004,4,12,0.0,29.3,33.7,26.0,6.9,30.6
2004-04-11,2004,4,11,0.0,29.0,33.5,25.9,4.7,28.8
2004-04-10,2004,4,10,0.0,29.3,33.1,26.7,7.1,35.3
2004-04-09,2004,4,9,0.0,29.0,33.0,26.2,6.6,27.7
2004-04-08,2004,4,8,0.0,28.6,32.2,25.6,5.3,22.7
2004-04-07,2004,4,7,0.1,28.5,32.1,26.3,3.8,30.6
2004-04-06,2004,4,6,0.2,28.1,32.6,25.3,3.7,32.4
2004-04-05,2004,4,5,0.0,27.3,32.1,25.2,3.9,27.0
2004-04-04,2004,4,4,9.9,26.5,30.9,24.8,1.8,25.2
2004-04-03,2004,4,3,0.3,28.6,32.4,25.3,4.1,32.4
2004-04-02,2004,4,2,5.6,27.6,32.5,25.4,3.3,45.0
2004-04-01,2004,4,1,0.0,28.8,32.7,26.1,5.5,32.4
2004-03-31,2004,3,31,0.0,29.2,33.5,27.0,9.5,28.8
2004-03-30,2004,3,30,2.8,28.5,32.7,25.5,6.5,32.4
2004-03-29,2004,3,29,0.0,28.8,32.7,26.0,6.9,30.6
2004-03-28,2004,3,28,0.0,28.9,33.7,25.7,5.7,27.4
2004-03-27,2004,3,27,0.0,28.3,33.3,25.2,3.6,25.2
2004-03-26,2004,3,26,10.0,27.6,33.4,23.0,5.7,50.4
2004-03-25,2004,3,25,0.0,28.6,31.9,26.1,5.4,18.0
2004-03-24,2004,3,24,0.2,28.2,31.7,25.7,5.2,34.2
2004-03-23,2004,3,23,21.2,27.5,32.5,25.1,5.1,32.4
2004-03-22,2004,3,22,0.0,28.1,32.0,25.3,5.0,20.2
2004-03-21,2004,3,21,3.5,27.8,32.2,24.8,5.8,21.6
2004-03-20,2004,3,20,0.0,27.3,31.9,22.8,7.5,32.4
2004-03-19,2004,3,19,13.2,28.3,32.9,25.7,7.4,27.0
2004-03-18,2004,3,18,0.4,27.9,33.0,25.5,4.7,25.2
2004-03-17,2004,3,17,0.0,27.5,31.8,24.4,7.1,28.8
2004-03-16,2004,3,16,0.8,26.4,29.2,24.1,4.1,30.6
2004-03-15,2004,3,15,0.0,27.8,32.7,24.9,6.2,34.2
2004-03-14,2004,3,14,0.0,28.1,32.4,25.4,8.4,34.9
2004-03-13,2004,3,13,23.0,27.1,33.0,23.4,6.3,30.6
2004-03-12,2004,3,12,16.7,26.9,32.9,23.6,3.8,30.6
2004-03-11,2004,3,11,29.6,25.4,30.5,23.1,6.6,32.4
2004-03-10,2004,3,10,0.0,27.1,31.9,24.8,5.2,25.2
2004-03-09,2004,3,9,2.6,25.5,28.9,22.8,9.0,33.5
2004-03-08,2004,3,8,122.8,25.3,26.5,22.2,8.0,43.2
2004-03-07,2004,3,7,7.3,28.2,32.0,25.0,11.6,36.0
2004-03-06,2004,3,6,0.0,28.2,33.1,25.4,10.2,37.8
2004-03-05,2004,3,5,0.0,28.3,33.1,25.4,11.1,31.3
2004-03-04,2004,3,4,13.0,27.3,33.5,23.6,5.5,46.8
2004-03-03,2004,3,3,2.2,27.9,32.1,25.6,3.8,28.1
2004-03-02,2004,3,2,0.1,28.1,33.7,25.0,5.3,27.0
2004-03-01,2004,3,1,0.0,28.3,32.6,25.4,7.8,29.9
2004-02-29,2004,2,29,0.0,28.4,34.0,25.2,11.8,37.8
2004-02-28,2004,2,28,0.0,27.8,32.8,24.4,5.2,26.6
2004-02-27,2004,2,27,0.0,27.7,32.7,24.1,10.3,33.5
2004-02-26,2004,2,26,0.0,27.9,33.5,24.9,11.6,31.7
2004-02-25,2004,2,25,0.0,28.2,33.7,24.7,12.2,27.0
2004-02-24,2004,2,24,0.0,27.9,33.5,24.2,10.6,29.5
2004-02-23,2004,2,23,0.0,28.1,32.3,25.1,11.7,34.2
2004-02-22,2004,2,22,0.0,27.8,32.8,24.0,13.1,35.3
2004-02-21,2004,2,21,0.0,27.9,32.7,25.0,13.2,32.4
2004-02-20,2004,2,20,0.0,28.1,32.8,25.0,16.4,33.8
2004-02-19,2004,2,19,0.0,27.8,32.4,24.9,16.5,34.6
2004-02-18,2004,2,18,0.0,27.3,30.7,25.3,16.6,35.3
2004-02-17,2004,2,17,0.0,27.5,32.1,24.4,15.4,34.2
2004-02-16,2004,2,16,0.0,27.4,31.2,24.6,15.7,36.7
2004-02-15,2004,2,15,0.0,27.7,31.8,25.1,16.0,34.6
2004-02-14,2004,2,14,0.0,27.7,31.4,25.2,15.5,39.6
2004-02-13,2004,2,13,0.0,27.3,31.5,24.6,11.6,41.4
2004-02-12,2004,2,12,0.0,27.7,31.6,24.8,14.5,37.8
2004-02-11,2004,2,11,0.0,27.9,31.5,25.5,18.7,43.9
2004-02-10,2004,2,10,0.0,27.6,31.8,24.9,12.3,39.6
2004-02-09,2004,2,9,0.0,27.6,31.8,24.9,11.7,32.4
2004-02-08,2004,2,8,0.0,27.5,31.7,24.8,11.4,34.6
2004-02-07,2004,2,7,0.0,27.5,31.1,25.5,14.1,34.2
2004-02-06,2004,2,6,7.7,27.4,32.4,24.7,6.5,28.8
2004-02-05,2004,2,5,0.0,28.1,32.2,25.7,11.5,32.0
2004-02-04,2004,2,4,0.0,27.7,32.0,24.6,6.4,28.8
2004-02-03,2004,2,3,3.7,26.7,30.3,24.4,6.2,22.7
2004-02-02,2004,2,2,19.2,26.0,29.1,22.6,3.8,30.6
2004-02-01,2004,2,1,1.3,27.2,30.3,24.5,6.0,25.2
2004-01-31,2004,1,31,0.0,27.7,31.6,24.9,6.8,27.0
2004-01-30,2004,1,30,0.0,26.3,30.4,23.4,6.9,25.9
2004-01-29,2004,1,29,96.4,24.5,26.7,22.2,2.9,27.4
2004-01-28,2004,1,28,6.3,26.3,29.9,24.4,6.2,29.2
2004-01-27,2004,1,27,23.6,25.4,28.2,23.6,6.3,36.0
2004-01-26,2004,1,26,9.6,25.6,28.0,23.9,6.7,32.4
2004-01-25,2004,1,25,4.4,24.8,27.2,22.1,12.4,39.6
2004-01-24,2004,1,24,177.8,24.4,26.8,22.0,8.9,50.4
2004-01-23,2004,1,23,55.7,25.7,26.8,23.8,8.6,43.2
2004-01-22,2004,1,22,0.0,27.7,31.6,24.9,12.9,35.3
2004-01-21,2004,1,21,0.0,27.7,31.8,24.5,11.5,36.0
2004-01-20,2004,1,20,0.0,26.9,31.2,23.2,8.2,33.5
2004-01-19,2004,1,19,168.9,25.8,30.1,22.9,7.9,37.4
2004-01-18,2004,1,18,0.0,28.0,31.7,25.4,9.5,28.8
2004-01-17,2004,1,17,0.0,27.8,31.8,24.9,13.1,34.2
2004-01-16,2004,1,16,0.0,27.7,31.9,24.7,12.5,34.2
2004-01-15,2004,1,15,0.1,27.2,31.2,24.1,13.3,32.8
2004-01-14,2004,1,14,1.1,27.4,31.7,24.1,11.7,34.2
2004-01-13,2004,1,13,0.0,27.8,31.3,25.8,15.5,39.6
2004-01-12,2004,1,12,0.0,27.5,31.6,25.1,17.2,33.1
2004-01-11,2004,1,11,15.2,26.5,29.7,24.1,11.4,33.8
2004-01-10,2004,1,10,3.4,27.8,31.8,25.3,12.4,34.2
2004-01-09,2004,1,9,22.8,26.8,31.0,25.0,7.8,31.0
2004-01-08,2004,1,8,0.0,27.8,31.9,25.2,11.9,36.0
2004-01-07,2004,1,7,0.0,27.4,31.8,24.4,11.4,34.2
2004-01-06,2004,1,6,0.0,27.5,31.5,24.6,11.5,36.0
2004-01-05,2004,1,5,15.5,26.6,31.4,24.6,9.7,34.2
2004-01-04,2004,1,4,0.0,27.7,32.0,24.9,10.5,41.4
2004-01-03,2004,1,3,0.1,27.7,32.0,24.6,12.8,37.8
2004-01-02,2004,1,2,0.0,27.5,32.0,24.0,11.5,32.4
2004-01-01,2004,1,1,0.0,27.2,31.5,24.1,8.3,32.4
2003-12-31,2003,12,31,0.1,27.5,31.4,24.9,10.7,40.3
2003-12-30,2003,12,30,0.0,27.5,31.5,24.5,10.3,35.3
2003-12-29,2003,12,29,0.0,27.4,31.1,24.6,10.6,34.6
2003-12-28,2003,12,28,5.5,26.8,29.5,24.0,10.8,34.9
2003-12-27,2003,12,27,0.0,27.5,30.7,25.6,13.5,37.8
2003-12-26,2003,12,26,0.0,27.2,30.5,25.1,10.2,31.0
2003-12-25,2003,12,25,0.0,27.3,31.8,24.2,10.0,31.7
2003-12-24,2003,12,24,0.0,27.0,31.0,24.3,10.1,34.6
2003-12-23,2003,12,23,0.0,27.0,31.0,24.2,11.0,37.8
2003-12-22,2003,12,22,0.0,26.5,29.7,24.1,12.1,49.0
2003-12-21,2003,12,21,23.3,24.2,25.1,23.1,8.9,33.1
2003-12-20,2003,12,20,92.1,25.4,29.7,23.5,9.7,34.6
2003-12-19,2003,12,19,3.1,26.7,30.0,24.2,6.4,27.0
2003-12-18,2003,12,18,15.8,26.2,30.0,24.0,4.1,32.4
2003-12-17,2003,12,17,1.0,26.0,28.8,22.3,3.8,41.4
2003-12-16,2003,12,16,32.4,26.5,31.7,23.9,4.8,27.0
2003-12-15,2003,12,15,0.0,26.9,30.4,24.7,7.4,30.6
2003-12-14,2003,12,14,4.9,25.9,29.3,23.7,3.0,28.8
2003-12-13,2003,12,13,2.4,24.8,25.5,24.1,6.5,23.8
2003-12-12,2003,12,12,14.6,26.0,30.0,24.6,4.3,32.0
2003-12-11,2003,12,11,0.0,26.8,31.6,23.6,7.7,31.0
2003-12-10,2003,12,10,11.3,25.1,27.5,23.5,2.7,34.9
2003-12-09,2003,12,9,40.5,26.8,30.0,24.9,3.7,32.4
2003-12-08,2003,12,8,0.3,26.0,28.1,24.2,5.3,25.2
2003-12-07,2003,12,7,5.2,27.4,31.0,25.0,6.3,32.4
2003-12-06,2003,12,6,0.0,27.7,30.8,25.4,7.4,27.0
2003-12-05,2003,12,5,0.0,27.4,31.4,24.9,7.4,30.6
2003-12-04,2003,12,4,1.4,25.7,26.7,24.6,6.9,28.8
2003-12-03,2003,12,3,0.0,27.3,31.0,24.6,9.6,30.6
2003-12-02,2003,12,2,0.5,26.2,28.3,24.6,4.0,18.0
2003-12-01,2003,12,1,18.6,26.6,32.2,24.3,2.8,25.2
2003-11-30,2003,11,30,0.0,26.3,28.4,24.2,4.4,19.8
2003-11-29,2003,11,29,2.0,25.9,29.4,24.2,5.4,20.2
2003-11-28,2003,11,28,1.2,25.7,30.7,23.5,4.2,30.6
2003-11-27,2003,11,27,6.5,26.1,27.9,25.1,7.8,34.2
2003-11-26,2003,11,26,0.0,26.6,30.5,24.4,5.4,31.0
2003-11-25,2003,11,25,2.1,26.2,28.5,25.2,5.0,22.3
2003-11-24,2003,11,24,0.0,27.5,30.7,25.6,4.7,21.6
2003-11-23,2003,11,23,0.0,28.0,32.0,24.5,4.7,32.4
2003-11-22,2003,11,22,0.7,27.0,31.1,24.5,2.7,28.8
2003-11-21,2003,11,21,6.5,26.0,27.7,25.1,3.1,30.6
2003-11-20,2003,11,20,1.4,26.2,29.3,23.3,1.2,25.9
2003-11-19,2003,11,19,41.3,26.7,31.0,24.6,5.0,40.3
2003-11-18,2003,11,18,0.2,27.5,30.6,25.8,2.0,25.9
2003-11-17,2003,11,17,0.0,28.2,31.6,25.4,4.7,29.9
2003-11-16,2003,11,16,1.2,27.1,29.1,25.0,3.9,23.4
2003-11-15,2003,11,15,12.6,27.7,32.5,25.4,4.0,30.6
2003-11-14,2003,11,14,0.0,28.1,31.8,26.0,2.7,25.2
2003-11-13,2003,11,13,0.0,28.6,33.0,24.4,2.8,22.3
2003-11-12,2003,11,12,0.3,27.9,32.1,24.9,3.7,23.4
2003-11-11,2003,11,11,0.8,27.0,32.1,24.9,3.8,25.6
2003-11-10,2003,11,10,9.9,27.5,32.3,24.9,2.0,18.4
2003-11-09,2003,11,9,9.3,27.5,31.7,25.4,3.7,20.9
2003-11-08,2003,11,8,0.1,27.9,31.5,25.1,4.0,23.0
2003-11-07,2003,11,7,0.0,28.0,32.1,24.4,4.3,33.1
2003-11-06,2003,11,6,0.1,26.9,33.0,24.0,2.9,36.7
2003-11-05,2003,11,5,19.1,26.6,31.6,24.0,3.3,34.6
2003-11-04,2003,11,4,0.0,27.9,32.3,24.4,3.1,25.2
2003-11-03,2003,11,3,1.9,27.5,32.4,24.9,2.5,30.2
2003-11-02,2003,11,2,15.0,27.1,31.8,24.8,0.8,30.2
2003-11-01,2003,11,1,1.6,26.6,30.3,23.0,4.5,47.9
2003-10-31,2003,10,31,22.1,26.8,31.5,23.9,6.0,36.0
2003-10-30,2003,10,30,14.5,26.6,32.2,23.8,5.2,32.4
2003-10-29,2003,10,29,0.1,27.3,31.7,24.4,4.5,27.7
2003-10-28,2003,10,28,2.7,25.8,28.6,23.5,2.4,32.8
2003-10-27,2003,10,27,47.1,27.3,32.0,22.9,8.5,41.4
